CD_GEOCODM,NOME,POPULACAO
3151305,Piraúba,10759
3151404,Pitangui,28215
3151503,Piumhi,34918
3151602,Planura,12292
3151701,Poço Fundo,16846
3151800,Poços de Caldas,168641
3151909,Pocrane,8359
3152006,Pompéu,32035
3152105,Ponte Nova,59875
3152131,Ponto Chique,4283
3152170,Ponto dos Volantes,12179
3152204,Porteirinha,37864
3152303,Porto Firme,11348
3152402,Poté,16616
3152501,Pouso Alegre,152549
3152600,Pouso Alto,5900
3152709,Prados,9080
3152808,Prata,28017
3152907,Pratápolis,8566
3153004,Pratinha,3631
3153103,Presidente Bernardes,5341
3153202,Presidente Juscelino,3606
3153301,Presidente Kubitschek,3001
3153400,Presidente Olegário,19627
3153509,Alto Jequitibá,8301
3153608,Prudente de Morais,10834
3153707,Quartel Geral,3584
3153806,Queluzito,1943
3153905,Raposos,16429
3154002,Raul Soares,23711
3154101,Recreio,10520
3154150,Reduto,7201
3154200,Resende Costa,11540
3154309,Resplendor,17396
3154408,Ressaquinha,4817
3154457,Riachinho,8134
3154507,Riacho dos Machados,9476
3154606,Ribeirão das Neves,338197
3154705,Ribeirão Vermelho,4047
3154804,Rio Acima,10420
3154903,Rio Casca,13473
3155009,Rio Doce,2620
3155108,Rio do Prado,5133
3155207,Rio Espera,5402
3155306,Rio Manso,5879
3155405,Rio Novo,8957
3155504,Rio Paranaíba,12335
3155603,Rio Pardo de Minas,31045
3155702,Rio Piracicaba,14332
3155801,Rio Pomba,17959
3155900,Rio Preto,5485
3156007,Rio Vermelho,12739
3156106,Ritápolis,4562
3156205,Rochedo de Minas,2320
3156304,Rodeiro,8224
3156403,Romaria,3520
3156452,Rosário da Limeira,4622
3156502,Rubelita,5798
3156601,Rubim,10256
3156700,Sabará,137125
3156809,Sabinópolis,15416
3156908,Sacramento,26374
3157005,Salinas,41699
3157104,Salto da Divisa,7012
3157203,Santa Bárbara,31604
3157252,Santa Bárbara do Leste,8181
3157278,Santa Bárbara do Monte Verde,3182
3157302,Santa Bárbara do Tugúrio,4407
3157336,Santa Cruz de Minas,8664
3157377,Santa Cruz de Salinas,4107
3157401,Santa Cruz do Escalvado,4725
3157500,Santa Efigênia de Minas,4381
3157609,Santa Fé de Minas,3826
3157658,Santa Helena de Minas,6386
3157708,Santa Juliana,14255
3157807,Santa Luzia,220444
3157906,Santa Margarida,16302
3158003,Santa Maria de Itabira,10857
3158102,Santa Maria do Salto,5217
3158201,Santa Maria do Suaçuí,14611
3158300,Santana da Vargem,7073
3158409,Santana de Cataguases,3891
3158508,Santana de Pirapama,7589
3158607,Santana do Deserto,3981
3158706,Santana do Garambéu,2476
3158805,Santana do Jacaré,4834
3158904,Santana do Manhuaçu,8667
3158953,Santana do Paraíso,35369
3159001,Santana do Riacho,4315
3159100,Santana dos Montes,3765
3159209,Santa Rita de Caldas,8924
3159308,Santa Rita de Jacutinga,4863
3159357,Santa Rita de Minas,7268
3159407,Santa Rita de Ibitipoca,3402
3159506,Santa Rita do Itueto,5457
3159605,Santa Rita do Sapucaí,43753
3159704,Santa Rosa da Serra,3357
3159803,Santa Vitória,19872
3159902,Santo Antônio do Amparo,18613
3160009,Santo Antônio do Aventureiro,3602
3160108,Santo Antônio do Grama,3886
3160207,Santo Antônio do Itambé,3799
3160306,Santo Antônio do Jacinto,11604
3160405,Santo Antônio do Monte,28427
3160454,Santo Antônio do Retiro,7297
3160504,Santo Antônio do Rio Abaixo,1760
3160603,Santo Hipólito,3065
3160702,Santos Dumont,46421
3160801,São Bento Abade,5349
3160900,São Brás do Suaçuí,3754
3160959,São Domingos das Dores,5658
3161007,São Domingos do Prata,17327
3161056,São Félix de Minas,3362
3161106,São Francisco,56477
3161205,São Francisco de Paula,6520
3161304,São Francisco de Sales,6274
3161403,São Francisco do Glória,4800
3161502,São Geraldo,12562
3161601,São Geraldo da Piedade,3910
3161650,São Geraldo do Baixio,4059
3161700,São Gonçalo do Abaeté,8459
3161809,São Gonçalo do Pará,12597
3161908,São Gonçalo do Rio Abaixo,11019
3162005,São Gonçalo do Sapucaí,25561
3162104,São Gotardo,35782
3162203,São João Batista do Glória,7498
3162252,São João da Lagoa,4932
3162302,São João da Mata,2746
3162401,São João da Ponte,25098
3162450,São João das Missões,13125
3162500,São João del Rei,90497
3162559,São João do Manhuaçu,11674
3162575,São João do Manteninha,5918
3162609,São João do Oriente,7444
3162658,São João do Pacuí,4448
3162708,São João do Paraíso,23709
3162807,São João Evangelista,15767
3162906,São João Nepomuceno,26447
3162922,São Joaquim de Bicas,32148
3162948,São José da Barra,7480
3162955,São José da Lapa,24135
3163003,São José da Safira,4280
3163102,São José da Varginha,5079
3163201,São José do Alegre,4210
3163300,São José do Divino,3856
3163409,São José do Goiabal,5387
3163508,São José do Jacuri,6431
3163607,São José do Mantimento,2806
3163706,São Lourenço,46202
3163805,São Miguel do Anta,6944
3163904,São Pedro da União,4610
3164001,São Pedro dos Ferros,7706
3164100,São Pedro do Suaçuí,5202
3164209,São Romão,12529
3164308,São Roque de Minas,7076
3164407,São Sebastião da Bela Vista,5552
3164431,São Sebastião da Vargem Alegre,3024
3164472,São Sebastião do Anta,6627
3164506,São Sebastião do Maranhão,9963
3164605,São Sebastião do Oeste,6863
3164704,São Sebastião do Paraíso,71445
3164803,São Sebastião do Rio Preto,1492
3164902,São Sebastião do Rio Verde,2250
3165008,São Tiago,10960
3165107,São Tomás de Aquino,7000
3165206,São Tomé das Letras,7120
3165305,São Vicente de Minas,7815
3165404,Sapucaí-Mirim,6989
3165503,Sardoá,6361
3165537,Sarzedo,33413
3165552,Setubinha,12378
3165560,Sem-Peixe,2606
3165578,Senador Amaral,5361
3165602,Senador Cortes,2003
3165701,Senador Firmino,7858
3165800,Senador José Bento,1461
3165909,Senador Modestino Gonçalves,4105
3166006,Senhora de Oliveira,5786
3166105,Senhora do Porto,3519
3166204,Senhora dos Remédios,10467
3166303,Sericita,7333
3166402,Seritinga,1854
3166501,Serra Azul de Minas,4292
3166600,Serra da Saudade,776
3166709,Serra dos Aimorés,8713
3166808,Serra do Salitre,11668
3166907,Serrania,7668
3166956,Serranópolis de Minas,4809
3167004,Serranos,1956
3167103,Serro,20940
3167202,Sete Lagoas,241835
3167301,Silveirânia,2264
3167400,Silvianópolis,6248
3167509,Simão Pereira,2618
3167608,Simonésia,19736
3167707,Sobrália,5514
3167806,Soledade de Minas,6189
3167905,Tabuleiro,3708
3168002,Taiobeiras,34397
3168051,Taparuba,3101
3168101,Tapira,4832
3168200,Tapiraí,1872
3168309,Taquaraçu de Minas,4099
3168408,Tarumirim,14302
3168507,Teixeiras,11670
3168606,Teófilo Otoni,140937
3168705,Timóteo,90568
3168804,Tiradentes,8072
3168903,Tiros,6424
3169000,Tocantins,16715
3169059,Tocos do Moji,4109
3169109,Toledo,6297
3169208,Tombos,7850
3169307,Três Corações,80032
3169356,Três Marias,32716
3169406,Três Pontas,56940
3169505,Tumiritinga,6765
3169604,Tupaciguara,25398
3169703,Turmalina,20125
3169802,Turvolândia,5070
3169901,Ubá,116797
3170008,Ubaí,12599
3170057,Ubaporanga,12493
3170107,Uberaba,337092
3170206,Uberlândia,699097
3170305,Umburatiba,2596
3170404,Unaí,84930
3170438,União de Minas,4284
3170479,Uruana de Minas,3260
3170503,Urucânia,10345
3170529,Urucuia,17173
3170578,Vargem Alegre,6470
3170602,Vargem Bonita,2148
3170651,Vargem Grande do Rio Pardo,5026
3170701,Varginha,136602
3170750,Varjão de Minas,7138
3170800,Várzea da Palma,39803
3170909,Varzelândia,19305
3171006,Vazante,20642
3171030,Verdelândia,9443
3171071,Veredinha,5727
3171105,Veríssimo,4045
3171154,Vermelho Novo,4846
3171204,Vespasiano,129765
3171303,Viçosa,79388
3171402,Vieiras,3589
3171501,Mathias Lobato,3179
3171600,Virgem da Lapa,13740
3171709,Virgínia,8663
3171808,Virginópolis,10484
3171907,Virgolândia,5340
3172004,Visconde do Rio Branco,42965
3172103,Volta Grande,5261
3172202,Wenceslau Braz,2548
3200102,Afonso Cláudio,30455
3200136,Águia Branca,9631
3200169,Água Doce do Norte,10909
3200201,Alegre,29975
3200300,Alfredo Chaves,14636
3200359,Alto Rio Novo,7874
3200409,Anchieta,29779
3200508,Apiacá,7554
3200607,Aracruz,103101
3200706,Atílio Vivácqua,12105
3200805,Baixo Guandu,31132
3200904,Barra de São Francisco,44979
3201001,Boa Esperança,15092
3201100,Bom Jesus do Norte,9962
3201159,Brejetuba,12427
3201209,Cachoeiro de Itapemirim,210589
3201308,Cariacica,383917
3201407,Castelo,37747
3201506,Colatina,123400
3201605,Conceição da Barra,31273
3201704,Conceição do Castelo,12806
3201803,Divino de São Lourenço,4270
3201902,Domingos Martins,33986
3202009,Dores do Rio Preto,6771
3202108,Ecoporanga,22835
3202207,Fundão,21948
3202256,Governador Lindenberg,12880
3202306,Guaçuí,31122
3202405,Guarapari,126701
3202454,Ibatiba,26426
3202504,Ibiraçu,12591
3202553,Ibitirama,8859
3202603,Iconha,13973
3202652,Irupi,13526
3202702,Itaguaçu,14023
3202801,Itapemirim,34656
3202900,Itarana,10494
3203007,Iúna,29290
3203056,Jaguaré,31039
3203106,Jerônimo Monteiro,12265
3203130,João Neiva,16722
3203163,Laranja da Terra,10933
3203205,Linhares,176688
3203304,Mantenópolis,15503
3203320,Marataízes,38883
3203346,Marechal Floriano,16920
3203353,Marilândia,12963
3203403,Mimoso do Sul,26115
3203502,Montanha,18894
3203601,Mucurici,5496
3203700,Muniz Freire,17319
3203809,Muqui,15526
3203908,Nova Venécia,50434
3204005,Pancas,23306
3204054,Pedro Canário,26381
3204104,Pinheiros,27327
3204203,Piúma,22053
3204252,Ponto Belo,7940
3204302,Presidente Kennedy,11658
3204351,Rio Bananal,19271
3204401,Rio Novo do Sul,11626
3204500,Santa Leopoldina,12197
3204559,Santa Maria de Jetibá,41015
3204609,Santa Teresa,23724
3204658,São Domingos do Norte,8687
3204708,São Gabriel da Palha,38522
3204807,São José do Calçado,10546
3204906,São Mateus,132642
3204955,São Roque do Canaã,12510
3205002,Serra,527240
3205010,Sooretama,30680
3205036,Vargem Alta,21591
3205069,Venda Nova do Imigrante,25745
3205101,Viana,79500
3205150,Vila Pavão,9244
3205176,Vila Valério,14073
3205200,Vila Velha,501325
3205309,Vitória,365855
3300100,Angra dos Reis,207044
3300159,Aperibé,11901
3300209,Araruama,134293
3300225,Areal,12669
3300233,Armação dos Búzios,34477
3300258,Arraial do Cabo,30593
3300308,Barra do Piraí,100764
3300407,Barra Mansa,184833
3300456,Belford Roxo,513118
3300506,Bom Jardim,27616
3300605,Bom Jesus do Itabapoana,37203
3300704,Cabo Frio,230378
3300803,Cachoeiras de Macacu,59303
3300902,Cambuci,15514
3300936,Carapebus,16586
3300951,Comendador Levy Gasparian,8576
3301009,Campos dos Goytacazes,511168
3301108,Cantagalo,20168
3301157,Cardoso Moreira,12821
3301207,Carmo,19030
3301306,Casimiro de Abreu,45041
3301405,Conceição de Macabu,23398
3301504,Cordeiro,22041
3301603,Duas Barras,11528
3301702,Duque de Caxias,924624
3301801,Engenheiro Paulo de Frontin,14071
3301850,Guapimirim,61388
3301876,Iguaba Grande,28837
3301900,Itaboraí,242543
3302007,Itaguaí,134819
3302056,Italva,15299
3302106,Itaocara,23222
3302205,Itaperuna,103800
3302254,Itatiaia,32064
3302270,Japeri,105548
3302304,Laje do Muriaé,7326
3302403,Macaé,261501
3302452,Macuco,5623
3302502,Magé,246433
3302601,Mangaratiba,45220
3302700,Maricá,164504
3302809,Mendes,18648
3302858,Mesquita,176569
3302908,Miguel Pereira,25581
3303005,Miracema,27154
3303104,Natividade,15311
3303203,Nilópolis,162693
3303302,Niterói,515317
3303401,Nova Friburgo,191158
3303500,Nova Iguaçu,823302
3303609,Paracambi,52683
3303708,Paraíba do Sul,44518
3303807,Paraty,43680
3303856,Paty do Alferes,27858
3303906,Petrópolis,306678
3303955,Pinheiral,25364
3304003,Piraí,29545
3304102,Porciúncula,18960
3304110,Porto Real,19974
3304128,Quatis,14435
3304144,Queimados,151335
3304151,Quissamã,25126
3304201,Resende,132312
3304300,Rio Bonito,60573
3304409,Rio Claro,18605
3304508,Rio das Flores,9344
3304524,Rio das Ostras,155193
3304557,Rio de Janeiro,6747815
3304607,Santa Maria Madalena,10392
3304706,Santo Antônio de Pádua,42594
3304755,São Francisco de Itabapoana,42210
3304805,São Fidélis,38710
3304904,São Gonçalo,1091737
3305000,São João da Barra,36423
3305109,São João de Meriti,472906
3305133,São José de Ubá,7206
3305158,São José do Vale do Rio Preto,21916
3305208,São Pedro da Aldeia,106049
3305307,São Sebastião do Alto,9387
3305406,Sapucaia,18249
3305505,Saquarema,90583
3305554,Seropédica,83092
3305604,Silva Jardim,21774
3305703,Sumidouro,15667
3305752,Tanguá,34610
3305802,Teresópolis,184240
3305901,Trajano de Moraes,10640
3306008,Três Rios,82142
3306107,Valença,76869
3306156,Varre-Sai,11106
3306206,Vassouras,37083
3306305,Volta Redonda,273988
3500105,Adamantina,35111
3500204,Adolfo,3554
3500303,Aguaí,36648
3500402,Águas da Prata,8221
3500501,Águas de Lindóia,18808
3500550,Águas de Santa Bárbara,6109
3500600,Águas de São Pedro,3521
3500709,Agudos,37401
3500758,Alambari,6129
3500808,Alfredo Marcondes,4184
3500907,Altair,4186
3501004,Altinópolis,16203
3501103,Alto Alegre,4088
3501152,Alumínio,18767
3501202,Álvares Florence,3647
3501301,Álvares Machado,24998
3501400,Álvaro de Carvalho,5274
3501509,Alvinlândia,3237
3501608,Americana,242018
3501707,Américo Brasiliense,41032
3501806,Américo de Campos,5981
3501905,Amparo,72677
3502002,Analândia,5056
3502101,Andradina,57202
3502200,Angatuba,25479
3502309,Anhembi,6819
3502408,Anhumas,4144
3502507,Aparecida,36185
3502606,Aparecida d'Oeste,4158
3502705,Apiaí,24226
3502754,Araçariguama,22860
3502804,Araçatuba,198129
3502903,Araçoiaba da Serra,34776
3503000,Aramina,5655
3503109,Arandu,6365
3503158,Arapeí,2460
3503208,Araraquara,238339
3503307,Araras,135506
3503356,Arco-Íris,1773
3503406,Arealva,8613
3503505,Areias,3896
3503604,Areiópolis,11158
3503703,Ariranha,9761
3503802,Artur Nogueira,55340
3503901,Arujá,91157
3503950,Aspásia,1818
3504008,Assis,105087
3504107,Atibaia,144088
3504206,Auriflama,15253
3504305,Avaí,5436
3504404,Avanhandava,13859
3504503,Avaré,91232
3504602,Bady Bassitt,17761
3504701,Balbinos,5934
3504800,Bálsamo,9139
3504909,Bananal,10993
3505005,Barão de Antonina,3498
3505104,Barbosa,7468
3505203,Bariri,35558
3505302,Barra Bonita,36126
3505351,Barra do Chapéu,5760
3505401,Barra do Turvo,7632
3505500,Barretos,122833
3505609,Barrinha,33180
3505708,Barueri,276982
3505807,Bastos,20953
3505906,Batatais,62980
3506003,Bauru,379297
3506102,Bebedouro,77555
3506201,Bento de Abreu,3005
3506300,Bernardino de Campos,11158
3506359,Bertioga,64723
3506409,Bilac,8117
3506508,Birigui,124883
3506607,Biritiba Mirim,32936
3506706,Boa Esperança do Sul,15018
3506805,Bocaina,12452
3506904,Bofete,11921
3507001,Boituva,62170
3507100,Bom Jesus dos Perdões,25985
3507159,Bom Sucesso de Itararé,3984
3507209,Borá,838
3507308,Boracéia,4868
3507407,Borborema,16164
3507456,Borebi,2683
3507506,Botucatu,148130
3507605,Bragança Paulista,170533
3507704,Braúna,5741
3507753,Brejo Alegre,2889
3507803,Brodowski,25277
3507902,Brotas,24636
3508009,Buri,19965
3508108,Buritama,17281
3508207,Buritizal,4514
3508306,Cabrália Paulista,4243
3508405,Cabreúva,50429
3508504,Caçapava,95018
3508603,Cachoeira Paulista,33581
3508702,Caconde,19009
3508801,Cafelândia,17843
3508900,Caiabu,4193
3509007,Caieiras,102775
3509106,Caiuá,5946
3509205,Cajamar,77934
3509254,Cajati,28494
3509304,Cajobi,10596
3509403,Cajuru,26393
3509452,Campina do Monte Alegre,6057
3509502,Campinas,1213792
3509601,Campo Limpo Paulista,85541
3509700,Campos do Jordão,52405
3509809,Campos Novos Paulista,4997
3509908,Cananéia,12541
3509957,Canas,5204
3510005,Cândido Mota,31346
3510104,Cândido Rodrigues,2799
3510153,Canitar,5292
3510203,Capão Bonito,47118
3510302,Capela do Alto,20985
3510401,Capivari,56379
3510500,Caraguatatuba,123389
3510609,Carapicuíba,403183
3510708,Cardoso,12349
3510807,Casa Branca,30520
3510906,Cássia dos Coqueiros,2505
3511003,Castilho,21267
3511102,Catanduva,122497
3511201,Catiguá,7855
3511300,Cedral,9346
3511409,Cerqueira César,20191
3511508,Cerquilho,49802
3511607,Cesário Lange,18375
3511706,Charqueada,17367
3511904,Clementina,8757
3512001,Colina,18535
3512100,Colômbia,6216
3512209,Conchal,28273
3512308,Conchas,18019
3512407,Cordeirópolis,24826
3512506,Coroados,6129
3512605,Coronel Macedo,4635
3512704,Corumbataí,4064
3512803,Cosmópolis,73474
3512902,Cosmorama,7298
3513009,Cotia,253608
3513108,Cravinhos,35579
3513207,Cristais Paulista,8718
3513306,Cruzália,2046
3513405,Cruzeiro,82571
3513504,Cubatão,131626
3513603,Cunha,21459
3513702,Descalvado,33910
3513801,Diadema,426757
3513850,Dirce Reis,1799
3513900,Divinolândia,11086
3514007,Dobrada,9010
3514106,Dois Córregos,27512
3514205,Dolcinópolis,2112
3514304,Dourado,8878
3514403,Dracena,47043
3514502,Duartina,12433
3514601,Dumont,10023
3514700,Echaporã,6064
3514809,Eldorado,15544
3514908,Elias Fausto,17936
3514924,Elisiário,3697
3514957,Embaúba,2449
3515004,Embu das Artes,276535
3515103,Embu-Guaçu,69901
3515129,Emilianópolis,3227
3515152,Engenheiro Coelho,21249
3515186,Espírito Santo do Pinhal,44471
3515194,Espírito Santo do Turvo,4878
3515202,Estrela d'Oeste,8419
3515301,Estrela do Norte,2770
3515350,Euclides da Cunha Paulista,9325
3515400,Fartura,16070
3515509,Fernandópolis,69402
3515608,Fernando Prestes,5794
3515657,Fernão,1727
3515707,Ferraz de Vasconcelos,196500
3515806,Flora Rica,1430
3515905,Floreal,2900
3516002,Flórida Paulista,14790
3516101,Florínea,2653
3516200,Franca,355901
3516309,Francisco Morato,177633
3516408,Franco da Rocha,156492
3516507,Gabriel Monteiro,2776
3516606,Gália,6482
3516705,Garça,44409
3516804,Gastão Vidigal,4860
3516853,Gavião Peixoto,4815
3516903,General Salgado,10862
3517000,Getulina,11447
3517109,Glicério,4829
3517208,Guaiçara,12294
3517307,Guaimbê,5785
3517406,Guaíra,41040
3517505,Guapiaçu,21775
3517604,Guapiara,17025
3517703,Guará,21308
3517802,Guaraçaí,8290
3517901,Guaraci,11287
3518008,Guarani d'Oeste,1998
3518107,Guarantã,6675
3518206,Guararapes,33100
3518305,Guararema,30136
3518404,Guaratinguetá,122505
3518503,Guareí,18887
3518602,Guariba,40487
3518701,Guarujá,322750
3518800,Guarulhos,1392121
3518859,Guatapará,7709
3518909,Guzolândia,5307
3519006,Herculândia,9588
3519055,Holambra,15272
3519071,Hortolândia,234259
3519105,Iacanga,11858
3519204,Iacri,6295
3519253,Iaras,9517
3519303,Ibaté,35472
3519402,Ibirá,12518
3519501,Ibirarema,7841
3519600,Ibitinga,60600
3519709,Ibiúna,79479
3519808,Icém,8304
3519907,Iepê,8194
3520004,Igaraçu do Tietê,24749
3520103,Igarapava,30614
3520202,Igaratá,9583
3520301,Iguape,30989
3520400,Ilhabela,35591
3520426,Ilha Comprida,11362
3520442,Ilha Solteira,26788
3520509,Indaiatuba,256223
3520608,Indiana,4879
3520707,Indiaporã,3886
3520806,Inúbia Paulista,4019
3520905,Ipaussu,15069
3521002,Iperó,37964
3521101,Ipeúna,7687
3521150,Ipiguá,5476
3521200,Iporanga,4199
3521309,Ipuã,16604
3521408,Iracemápolis,24614
3521507,Irapuã,8048
3521606,Irapuru,8325
3521705,Itaberá,17480
3521804,Itaí,27382
3521903,Itajobi,15297
3522000,Itaju,3887
3522109,Itanhaém,103102
3522158,Itaoca,3330
3522208,Itapecerica da Serra,177662
3522307,Itapetininga,165526
3522406,Itapeva,94804
3522505,Itapevi,240961
3522604,Itapira,75234
3522653,Itapirapuã Paulista,4268
3522703,Itápolis,43331
3522802,Itaporanga,15173
3522901,Itapuí,14147
3523008,Itapura,4951
3523107,Itaquaquecetuba,375011
3523206,Itararé,50642
3523305,Itariri,17598
3523404,Itatiba,122581
3523503,Itatinga,20921
3523602,Itirapina,18387
3523701,Itirapuã,6543
3523800,Itobi,7852
3523909,Itu,175568
3524006,Itupeva,62813
3524105,Ituverava,42045
3524204,Jaborandi,6946
3524303,Jaboticabal,77652
3524402,Jacareí,235416
3524501,Jaci,7196
3524600,Jacupiranga,17889
3524709,Jaguariúna,58722
3524808,Jales,49201
3524907,Jambeiro,6717
3525003,Jandira,126356
3525102,Jardinópolis,44970
3525201,Jarinu,30617
3525300,Jaú,151881
3525409,Jeriquara,3151
3525508,Joanópolis,13338
3525607,João Ramalho,4551
3525706,José Bonifácio,37366
3525805,Júlio Mesquita,4800
3525854,Jumirim,3418
3525904,Jundiaí,423006
3526001,Junqueirópolis,20831
3526100,Juquiá,18718
3526209,Juquitiba,31646
3526308,Lagoinha,4889
3526407,Laranjal Paulista,28785
3526506,Lavínia,12285
3526605,Lavrinhas,7311
3526704,Leme,104346
3526803,Lençóis Paulista,68990
3526902,Limeira,308482
3527009,Lindóia,8092
3527108,Lins,78503
3527207,Lorena,89125
3527256,Lourdes,2300
3527306,Louveira,49993
3527405,Lucélia,21886
3527504,Lucianópolis,2403
3527603,Luís Antônio,15292
3527702,Luiziânia,5855
3527801,Lupércio,4596
3527900,Lutécia,2636
3528007,Macatuba,17214
3528106,Macaubal,8147
3528205,Macedônia,3692
3528304,Magda,3102
3528403,Mairinque,47441
3528502,Mairiporã,101937
3528601,Manduri,9910
3528700,Marabá Paulista,5948
3528809,Maracaí,14036
3528858,Marapoama,3064
3528908,Mariápolis,4091
3529005,Marília,240590
3529104,Marinópolis,2106
3529203,Martinópolis,26628
3529302,Matão,83626
3529401,Mauá,477552
3529500,Mendonça,5565
3529609,Meridiano,3824
3529658,Mesópolis,1905
3529708,Miguelópolis,22355
3529807,Mineiros do Tietê,12966
3529906,Miracatu,19643
3530003,Mira Estrela,3106
3530102,Mirandópolis,29706
3530201,Mirante do Paranapanema,18338
3530300,Mirassol,60303
3530409,Mirassolândia,4919
3530508,Mococa,68980
3530607,Mogi das Cruzes,450785
3530706,Mogi Guaçu,153033
3530805,Mogi Mirim,93650
3530904,Mombuca,3508
3531001,Monções,2267
3531100,Mongaguá,57648
3531209,Monte Alegre do Sul,8111
3531308,Monte Alto,50772
3531407,Monte Aprazível,25373
3531506,Monte Azul Paulista,18968
3531605,Monte Castelo,4166
3531704,Monteiro Lobato,4696
3531803,Monte Mor,60754
3531902,Morro Agudo,33288
3532009,Morungaba,13781
3532058,Motuca,4795
3532108,Murutinga do Sul,4506
3532157,Nantes,3179
3532207,Narandiba,4904
3532306,Natividade da Serra,6642
3532405,Nazaré Paulista,18698
3532504,Neves Paulista,8923
3532603,Nhandeara,11527
3532702,Nipoã,5298
3532801,Nova Aliança,7068
3532827,Nova Campina,9860
3532843,Nova Canaã Paulista,1852
3532868,Nova Castilho,1278
3532900,Nova Europa,11355
3533007,Nova Granada,21689
3533106,Nova Guataporanga,2325
3533205,Nova Independência,4053
3533254,Novais,5945
3533304,Nova Luzitânia,4160
3533403,Nova Odessa,60956
3533502,Novo Horizonte,41414
3533601,Nuporanga,7478
3533700,Ocauçu,4291
3533809,Óleo,2471
3533908,Olímpia,55130
3534005,Onda Verde,4422
3534104,Oriente,6542
3534203,Orindiúva,7194
3534302,Orlândia,44360
3534401,Osasco,699944
3534500,Oscar Bressane,2603
3534609,Osvaldo Cruz,33000
3534708,Ourinhos,114352
3534757,Ouroeste,10539
3534807,Ouro Verde,8620
3534906,Pacaembu,14263
3535002,Palestina,13123
3535101,Palmares Paulista,13486
3535200,Palmeira d'Oeste,9227
3535309,Palmital,22272
3535408,Panorama,15862
3535507,Paraguaçu Paulista,45945
3535606,Paraibuna,18263
3535705,Paraíso,6496
3535804,Paranapanema,20395
3535903,Paranapuã,4095
3536000,Parapuã,10949
3536109,Pardinho,6508
3536208,Pariquera-Açu,19723
3536257,Parisi,2169
3536307,Patrocínio Paulista,14807
3536406,Paulicéia,7454
3536505,Paulínia,112003
3536570,Paulistânia,1834
3536604,Paulo de Faria,8959
3536703,Pederneiras,47111
3536802,Pedra Bela,6110
3536901,Pedranópolis,2481
3537008,Pedregulho,16811
3537107,Pedreira,48463
3537156,Pedrinhas Paulista,3101
3537206,Pedro de Toledo,11421
3537305,Penápolis,63757
3537404,Pereira Barreto,25677
3537503,Pereiras,8773
3537602,Peruíbe,69001
3537701,Piacatu,6038
3537800,Piedade,55542
3537909,Pilar do Sul,29402
3538006,Pindamonhangaba,170132
3538105,Pindorama,17216
3538204,Pinhalzinho,15388
3538303,Piquerobi,3699
3538501,Piquete,13575
3538600,Piracaia,27462
3538709,Piracicaba,407252
3538808,Piraju,29869
3538907,Pirajuí,25719
3539004,Pirangi,11471
3539103,Pirapora do Bom Jesus,19178
3539202,Pirapozinho,27754
3539301,Pirassununga,76877
3539400,Piratininga,13765
3539509,Pitangueiras,40080
3539608,Planalto,5304
3539707,Platina,3578
3539806,Poá,118349
3539905,Poloni,6113
3540002,Pompéia,22172
3540101,Pongaí,3400
3540200,Pontal,50852
3540259,Pontalinda,4674
3540309,Pontes Gestal,2577
3540408,Populina,4152
3540507,Porangaba,10067
3540606,Porto Feliz,53402
3540705,Porto Ferreira,56504
3540754,Potim,25130
3540804,Potirendaba,17516
3540853,Pracinha,4212
3540903,Pradópolis,21873
3541000,Praia Grande,330845
3541059,Pratânia,5317
3541109,Presidente Alves,4080
3541208,Presidente Bernardes,13023
3541307,Presidente Epitácio,44389
3541406,Presidente Prudente,230371
3541505,Presidente Venceslau,39583
3541604,Promissão,40828
3541653,Quadra,3854
3541703,Quatá,14210
3541802,Queiroz,3460
3541901,Queluz,13606
3542008,Quintana,6688
3542107,Rafard,9101
3542206,Rancharia,29726
3542305,Redenção da Serra,3839
3542404,Regente Feijó,20394
3542503,Reginópolis,9837
3542602,Registro,56393
3542701,Restinga,7679
3542800,Ribeira,3330
3542909,Ribeirão Bonito,13299
3543006,Ribeirão Branco,16211
3543105,Ribeirão Corrente,4752
3543204,Ribeirão do Sul,4539
3543238,Ribeirão dos Índios,2224
3543253,Ribeirão Grande,7679
3543303,Ribeirão Pires,124159
3543402,Ribeirão Preto,711825
3543501,Riversul,5443
3543600,Rifaina,3640
3543709,Rincão,10812
3543808,Rinópolis,9961
3543907,Rio Claro,208008
3544004,Rio das Pedras,35738
3544103,Rio Grande da Serra,51436
3544202,Riolândia,12689
3544251,Rosana,16281
3544301,Roseira,10801
3544400,Rubiácea,3162
3544509,Rubinéia,3170
3544608,Sabino,5614
3544707,Sagres,2430
3544806,Sales,6407
3544905,Sales Oliveira,11998
3545001,Salesópolis,17252
3545100,Salmourão,5337
3545159,Saltinho,8393
3545209,Salto,119736
3545308,Salto de Pirapora,45860
3545407,Salto Grande,9364
3545506,Sandovalina,4354
3545605,Santa Adélia,15561
3545704,Santa Albertina,6022
3545803,Santa Bárbara d'Oeste,194390
3546009,Santa Branca,14857
3546108,Santa Clara d'Oeste,2113
3546207,Santa Cruz da Conceição,4544
3546256,Santa Cruz da Esperança,2153
3546306,Santa Cruz das Palmeiras,34737
3546405,Santa Cruz do Rio Pardo,47943
3546504,Santa Ernestina,5588
3546603,Santa Fé do Sul,32563
3546702,Santa Gertrudes,27381
3546801,Santa Isabel,57966
3546900,Santa Lúcia,8854
3547007,Santa Maria da Serra,6236
